name,description,lat,lng
Dodds Street between Miles Street and Grant Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8271554<br>Longitude: 144.9675404<br>Latitude: -37.8271554<br>Longitude: 144.9675404<br>﻿UsageType: Disable Parking,-37.827155,144.96754
Dodds Street between Miles Street and Grant Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8271076<br>Longitude: 144.9675547<br>Latitude: -37.8271076<br>Longitude: 144.9675547<br>﻿UsageType: Disable Parking,-37.827108,144.967555
Docklands Drive between Pearl River Road and Docklands Drive,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8151154<br>Longitude: 144.9371378<br>Latitude: -37.8151154<br>Longitude: 144.9371378<br>﻿UsageType: Disable Parking,-37.815115,144.937138
Docklands Drive between Pearl River Road and Docklands Drive,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8150894<br>Longitude: 144.9372065<br>Latitude: -37.8150894<br>Longitude: 144.9372065<br>﻿UsageType: Disable Parking,-37.815089,144.937206
Docklands Drive between Pearl River Road and Docklands Drive,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8150633<br>Longitude: 144.9372751<br>Latitude: -37.8150633<br>Longitude: 144.9372751<br>﻿UsageType: Disable Parking,-37.815063,144.937275
Docklands Drive between Docklands Drive and Western Link Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8168619<br>Longitude: 144.9351948<br>Latitude: -37.8168619<br>Longitude: 144.9351948<br>﻿UsageType: Disable Parking,-37.816862,144.935195
Deveney Street between Market Street and Calwell Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7890519<br>Longitude: 144.9275797<br>Latitude: -37.7890519<br>Longitude: 144.9275797<br>﻿UsageType: Disable Parking,-37.789052,144.92758
Deveney Street between Market Street and Calwell Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7890032<br>Longitude: 144.9275315<br>Latitude: -37.7890032<br>Longitude: 144.9275315<br>﻿UsageType: Disable Parking,-37.789003,144.927532
Derby Street between Ormond Street and Wolseley Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.797331<br>Longitude: 144.9285611<br>Latitude: -37.797331<br>Longitude: 144.9285611<br>﻿UsageType: Disable Parking,-37.797331,144.928561
Curzon Street between Victoria Street and Elm Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8045759<br>Longitude: 144.9477336<br>Latitude: -37.8045759<br>Longitude: 144.9477336<br>﻿UsageType: Disable Parking,-37.804576,144.947734
Curzon Street between Provost Street and Queensberry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8024918<br>Longitude: 144.948099<br>Latitude: -37.8024918<br>Longitude: 144.948099<br>﻿UsageType: Disable Parking,-37.802492,144.948099
Cumberland Street between Bourke Street and Victoria Harbour Promenade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8196008<br>Longitude: 144.9426369<br>Latitude: -37.8196008<br>Longitude: 144.9426369<br>﻿UsageType: Disable Parking,-37.819601,144.942637
Coventry Street between St Kilda Road and Wells Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8288131<br>Longitude: 144.9708787<br>Latitude: -37.8288131<br>Longitude: 144.9708787<br>﻿UsageType: Disable Parking,-37.828813,144.970879
Coventry Street between Dodds Street and Sturt Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8303<br>Longitude: 144.9657241<br>Latitude: -37.8303<br>Longitude: 144.9657241<br>﻿UsageType: Disable Parking,-37.8303,144.965724
Coventry Street between Dodds Street and Sturt Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8301947<br>Longitude: 144.9656665<br>Latitude: -37.8301947<br>Longitude: 144.9656665<br>﻿UsageType: Disable Parking,-37.830195,144.965666
Courtney Street between Wreckyn Street and Villiers Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8008599<br>Longitude: 144.9524223<br>Latitude: -37.8008599<br>Longitude: 144.9524223<br>﻿UsageType: Disable Parking,-37.80086,144.952422
Courtney Street between Villiers Street and Harcourt Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7998163<br>Longitude: 144.9514432<br>Latitude: -37.7998163<br>Longitude: 144.9514432<br>﻿UsageType: Disable Parking,-37.799816,144.951443
Cook Street from Riverside Quay,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8215688<br>Longitude: 144.9640502<br>Latitude: -37.8215688<br>Longitude: 144.9640502<br>﻿UsageType: Disable Parking,-37.821569,144.96405
Commercial Road between St Kilda Road and Punt Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.844811<br>Longitude: 144.9792049<br>Latitude: -37.844811<br>Longitude: 144.9792049<br>﻿UsageType: Disable Parking,-37.844811,144.979205
Commercial Road between St Kilda Road and Punt Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8448026<br>Longitude: 144.9791406<br>Latitude: -37.8448026<br>Longitude: 144.9791406<br>﻿UsageType: Disable Parking,-37.844803,144.979141
Collins Street between William Street and King Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8179536<br>Longitude: 144.9577247<br>Latitude: -37.8179536<br>Longitude: 144.9577247<br>﻿UsageType: Disable Parking,-37.817954,144.957725
Collins Street between Spring Street and Exhibition Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8137886<br>Longitude: 144.9725867<br>Latitude: -37.8137886<br>Longitude: 144.9725867<br>﻿UsageType: Disable Parking,-37.813789,144.972587
Collins Street between Spencer Street and Batmans Hill Drive,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8192643<br>Longitude: 144.953152<br>Latitude: -37.8192643<br>Longitude: 144.953152<br>﻿UsageType: Disable Parking,-37.819264,144.953152
Collins Street between Sailmaker Way and North Wharf Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8203006<br>Longitude: 144.9399604<br>Latitude: -37.8203006<br>Longitude: 144.9399604<br>﻿UsageType: Disable Parking,-37.820301,144.93996
Collins Street between Russell Street and Swanston Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8152884<br>Longitude: 144.9669251<br>Latitude: -37.8152884<br>Longitude: 144.9669251<br>﻿UsageType: Disable Parking,-37.815288,144.966925
Collins Street between Queen Street and Market Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8169988<br>Longitude: 144.9610431<br>Latitude: -37.8169988<br>Longitude: 144.9610431<br>﻿UsageType: Disable Parking,-37.816999,144.961043
Collins Street between Merchant Street and Bourke Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8213578<br>Longitude: 144.9440104<br>Latitude: -37.8213578<br>Longitude: 144.9440104<br>﻿UsageType: Disable Parking,-37.821358,144.94401
Collins Street between Merchant Street and Bourke Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8211397<br>Longitude: 144.9430983<br>Latitude: -37.8211397<br>Longitude: 144.9430983<br>﻿UsageType: Disable Parking,-37.82114,144.943098
Collins Street between Merchant Street and Bourke Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8209242<br>Longitude: 144.9429409<br>Latitude: -37.8209242<br>Longitude: 144.9429409<br>﻿UsageType: Disable Parking,-37.820924,144.942941
Collins Street between King Street and Spencer Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8184999<br>Longitude: 144.9563876<br>Latitude: -37.8184999<br>Longitude: 144.9563876<br>﻿UsageType: Disable Parking,-37.8185,144.956388
Collins Street between Exhibition Street and Russell Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8143611<br>Longitude: 144.9700881<br>Latitude: -37.8143611<br>Longitude: 144.9700881<br>﻿UsageType: Disable Parking,-37.814361,144.970088
Collins Street between Exhibition Street and Russell Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8142283<br>Longitude: 144.9710966<br>Latitude: -37.8142283<br>Longitude: 144.9710966<br>﻿UsageType: Disable Parking,-37.814228,144.971097
Collins Street between Elizabeth Street and Queen Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8165634<br>Longitude: 144.9625437<br>Latitude: -37.8165634<br>Longitude: 144.9625437<br>﻿UsageType: Disable Parking,-37.816563,144.962544
Collins Street between Elizabeth Street and Queen Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8165583<br>Longitude: 144.9631154<br>Latitude: -37.8165583<br>Longitude: 144.9631154<br>﻿UsageType: Disable Parking,-37.816558,144.963115
Collett Street between Smith Street and Parsons Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7908491<br>Longitude: 144.9333812<br>Latitude: -37.7908491<br>Longitude: 144.9333812<br>﻿UsageType: Disable Parking,-37.790849,144.933381
Collett Street between Robertson Street and Smith Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7925859<br>Longitude: 144.9330544<br>Latitude: -37.7925859<br>Longitude: 144.9330544<br>﻿UsageType: Disable Parking,-37.792586,144.933054
Collett Street between Robertson Street and Smith Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7923889<br>Longitude: 144.9330179<br>Latitude: -37.7923889<br>Longitude: 144.9330179<br>﻿UsageType: Disable Parking,-37.792389,144.933018
Collett Street between Robertson Street and Smith Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7919268<br>Longitude: 144.9331794<br>Latitude: -37.7919268<br>Longitude: 144.9331794<br>﻿UsageType: Disable Parking,-37.791927,144.933179
Collett Street between Parsons Street and Racecourse Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7898696<br>Longitude: 144.933498<br>Latitude: -37.7898696<br>Longitude: 144.933498<br>﻿UsageType: Disable Parking,-37.78987,144.933498
Colgan Street between Rathdowne Street and Drummond Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7939113<br>Longitude: 144.970638<br>Latitude: -37.7939113<br>Longitude: 144.970638<br>﻿UsageType: Disable Parking,-37.793911,144.970638
Colgan Street between Rathdowne Street and Drummond Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7939032<br>Longitude: 144.9705629<br>Latitude: -37.7939032<br>Longitude: 144.9705629<br>﻿UsageType: Disable Parking,-37.793903,144.970563
Clarendon Street between Grey Street and Albert Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8113716<br>Longitude: 144.9835108<br>Latitude: -37.8113716<br>Longitude: 144.9835108<br>﻿UsageType: Disable Parking,-37.811372,144.983511
Clarendon Street between Grey Street and Albert Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8112667<br>Longitude: 144.9835283<br>Latitude: -37.8112667<br>Longitude: 144.9835283<br>﻿UsageType: Disable Parking,-37.811267,144.983528
Clarendon Street between Grey Street and Albert Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8112061<br>Longitude: 144.9835383<br>Latitude: -37.8112061<br>Longitude: 144.9835383<br>﻿UsageType: Disable Parking,-37.811206,144.983538
Clarendon Street between Albert Street and Victoria Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8094169<br>Longitude: 144.9838339<br>Latitude: -37.8094169<br>Longitude: 144.9838339<br>﻿UsageType: Disable Parking,-37.809417,144.983834
City Road between Power Street and Balston Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8245657<br>Longitude: 144.9615554<br>Latitude: -37.8245657<br>Longitude: 144.9615554<br>﻿UsageType: Disable Parking,-37.824566,144.961555
City Road between Power Street and Balston Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8244221<br>Longitude: 144.9620002<br>Latitude: -37.8244221<br>Longitude: 144.9620002<br>﻿UsageType: Disable Parking,-37.824422,144.962
Childers Street between Ormond Street and Kensington Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7992652<br>Longitude: 144.9253745<br>Latitude: -37.7992652<br>Longitude: 144.9253745<br>﻿UsageType: Disable Parking,-37.799265,144.925374
Childers Street between Ormond Street and Kensington Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7992486<br>Longitude: 144.9252559<br>Latitude: -37.7992486<br>Longitude: 144.9252559<br>﻿UsageType: Disable Parking,-37.799249,144.925256
Childers Street between Ormond Street and Kensington Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7990401<br>Longitude: 144.9238822<br>Latitude: -37.7990401<br>Longitude: 144.9238822<br>﻿UsageType: Disable Parking,-37.79904,144.923882
Childers Street between Ormond Street and Kensington Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7990243<br>Longitude: 144.9237633<br>Latitude: -37.7990243<br>Longitude: 144.9237633<br>﻿UsageType: Disable Parking,-37.799024,144.923763
Childers Street between Ormond Street and Kensington Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7989535<br>Longitude: 144.9232436<br>Latitude: -37.7989535<br>Longitude: 144.9232436<br>﻿UsageType: Disable Parking,-37.798954,144.923244
Childers Street between Ormond Street and Kensington Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7989458<br>Longitude: 144.9231894<br>Latitude: -37.7989458<br>Longitude: 144.9231894<br>﻿UsageType: Disable Parking,-37.798946,144.923189
Chetwynd Street between Queensberry Street and Courtney Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8027191<br>Longitude: 144.9525826<br>Latitude: -37.8027191<br>Longitude: 144.9525826<br>﻿UsageType: Disable Parking,-37.802719,144.952583
Charles Street from Kay Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7945622<br>Longitude: 144.9726026<br>Latitude: -37.7945622<br>Longitude: 144.9726026<br>﻿UsageType: Disable Parking,-37.794562,144.972603
Chapman Street between Harker Street and Abbotsford Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7962551<br>Longitude: 144.9486144<br>Latitude: -37.7962551<br>Longitude: 144.9486144<br>﻿UsageType: Disable Parking,-37.796255,144.948614
Caytre Crescent between Buncle Street and Pampas Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7949624<br>Longitude: 144.9397127<br>Latitude: -37.7949624<br>Longitude: 144.9397127<br>﻿UsageType: Disable Parking,-37.794962,144.939713
Caytre Crescent between Buncle Street and Pampas Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.794867<br>Longitude: 144.9393962<br>Latitude: -37.794867<br>Longitude: 144.9393962<br>﻿UsageType: Disable Parking,-37.794867,144.939396
Catherine Street between Moray Street and Clarke Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8268677<br>Longitude: 144.960214<br>Latitude: -37.8268677<br>Longitude: 144.960214<br>﻿UsageType: Disable Parking,-37.826868,144.960214
Cathedral Place between Lansdowne Street and Gisborne Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8110454<br>Longitude: 144.9777469<br>Latitude: -37.8110454<br>Longitude: 144.9777469<br>﻿UsageType: Disable Parking,-37.811045,144.977747
Cathedral Place between Lansdowne Street and Gisborne Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8110378<br>Longitude: 144.9776782<br>Latitude: -37.8110378<br>Longitude: 144.9776782<br>﻿UsageType: Disable Parking,-37.811038,144.977678
Cathedral Place between Lansdowne Street and Gisborne Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8110304<br>Longitude: 144.9776107<br>Latitude: -37.8110304<br>Longitude: 144.9776107<br>﻿UsageType: Disable Parking,-37.81103,144.977611
Cathedral Place between Lansdowne Street and Gisborne Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8108534<br>Longitude: 144.9759945<br>Latitude: -37.8108534<br>Longitude: 144.9759945<br>﻿UsageType: Disable Parking,-37.810853,144.975994
