RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated,Location
22363,,Royal Parade between Bayles Street and Morrah Street,-37.795011,144.9583516,2023-10-31,"-37.795011, 144.9583516"
22608,,Royal Parade between Morrah Street and Story Street,-37.7961647,144.9582107,2023-10-31,"-37.7961647, 144.9582107"
22608,,Royal Parade between Morrah Street and Story Street,-37.7969596,144.9581121,2023-10-31,"-37.7969596, 144.9581121"
22513,,Intersection of Royal Parade and Story Street,-37.7970633,144.9580995,2023-10-31,"-37.7970633, 144.9580995"
22513,,Intersection of Royal Parade and Story Street,-37.7970125,144.9581056,2023-10-31,"-37.7970125, 144.9581056"
22514,49495,Royal Parade between Grattan Street and Story Street,-37.7973707,144.9576277,2024-04-08,"-37.7973707, 144.9576277"
20053,,Little Bourke Street between Russell Street and Swanston Street,-37.8119732,144.9671607,2023-10-31,"-37.8119732, 144.9671607"
23273,,Reeves Street between Rathdowne Street and Drummond Street,-37.7932794,144.9703337,2024-05-15,"-37.7932794, 144.9703337"
23225,,Waterfront Way between Footscray Road and Docklands Drive,-37.8128143,144.9389922,2023-10-31,"-37.8128143, 144.9389922"
23225,,Waterfront Way between Footscray Road and Docklands Drive,-37.8123172,144.9386916,2023-10-31,"-37.8123172, 144.9386916"
23225,,Waterfront Way between Footscray Road and Docklands Drive,-37.8126663,144.9389031,2024-07-30,"-37.8126663, 144.9389031"
21921,,Simpson Street between George Street and Hotham Street,-37.8146445,144.9880307,2023-10-31,"-37.8146445, 144.9880307"
20093,62758,Little Collins Street between Exhibition Street and Russell Street,-37.8136654,144.969007,2023-10-31,"-37.8136654, 144.969007"
23054,,Parsons Street between Rankins Road and Barnett Street,-37.7899782,144.9324747,2024-11-27,"-37.7899782, 144.9324747"
21041,,Munster Terrace between Victoria Street and Queensberry Street,-37.8025476,144.9424139,2023-10-31,"-37.8025476, 144.9424139"
21041,,Munster Terrace between Victoria Street and Queensberry Street,-37.8032195,144.9422936,2023-10-31,"-37.8032195, 144.9422936"
21041,,Munster Terrace between Victoria Street and Queensberry Street,-37.8033749,144.9422657,2023-10-31,"-37.8033749, 144.9422657"
22511,,Garton Street between MacPherson Street and Bowen Crescent,-37.7828595,144.963864,2023-10-31,"-37.7828595, 144.963864"
22511,,Garton Street between MacPherson Street and Bowen Crescent,-37.7843745,144.9636207,2023-10-31,"-37.7843745, 144.9636207"
22512,,Princes Park Drive between Cemetery Road West and MacPherson Street,-37.7880874,144.962769,2023-10-31,"-37.7880874, 144.962769"
22512,,Princes Park Drive between Cemetery Road West and MacPherson Street,-37.7891081,144.9621263,2023-10-31,"-37.7891081, 144.9621263"
22512,,Princes Park Drive between Cemetery Road West and MacPherson Street,-37.7888826,144.9623054,2023-10-31,"-37.7888826, 144.9623054"
21005,,Little Curzon Street between Curzon Street and Victoria Street,-37.8040754,144.9484367,2023-10-31,"-37.8040754, 144.9484367"
21850,22946,Lansdowne Street between Cathedral Place and Albert Street,-37.8107433,144.9780532,2023-10-31,"-37.8107433, 144.9780532"
21857,,Lansdowne Street between St Andrews Place and Cathedral Place,-37.8117038,144.9781292,2023-10-31,"-37.8117038, 144.9781292"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8246721,144.9775826,2024-07-17,"-37.8246721, 144.9775826"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8244476,144.9773936,2024-07-17,"-37.8244476, 144.9773936"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8264165,144.9791513,2024-07-17,"-37.8264165, 144.9791513"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8271421,144.9805188,2024-07-17,"-37.8271421, 144.9805188"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8268127,144.9797164,2024-07-17,"-37.8268127, 144.9797164"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8258772,144.9787438,2024-07-17,"-37.8258772, 144.9787438"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8269193,144.9801113,2024-07-17,"-37.8269193, 144.9801113"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8258735,144.9785789,2024-07-17,"-37.8258735, 144.9785789"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8275281,144.9810645,2024-07-17,"-37.8275281, 144.9810645"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8277032,144.9815168,2024-07-17,"-37.8277032, 144.9815168"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8274173,144.9810847,2024-07-17,"-37.8274173, 144.9810847"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8275779,144.9811852,2024-07-17,"-37.8275779, 144.9811852"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8256548,144.978551,2024-07-17,"-37.8256548, 144.978551"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8265048,144.9794549,2024-07-17,"-37.8265048, 144.9794549"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8275288,144.9813583,2024-07-17,"-37.8275288, 144.9813583"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8270755,144.9803952,2024-07-17,"-37.8270755, 144.9803952"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8280251,144.9833604,2024-07-17,"-37.8280251, 144.9833604"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8279498,144.9829496,2024-07-17,"-37.8279498, 144.9829496"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8279623,144.9824442,2024-07-17,"-37.8279623, 144.9824442"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8278715,144.9825376,2024-07-17,"-37.8278715, 144.9825376"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8278669,144.9820527,2024-07-17,"-37.8278669, 144.9820527"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8279574,144.9829902,2024-07-17,"-37.8279574, 144.9829902"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8280127,144.9827103,2024-07-17,"-37.8280127, 144.9827103"
22275,,Intersection of Alexandra Avenue and Walsh Street,-37.8293398,144.9866856,2023-10-31,"-37.8293398, 144.9866856"
22120,,Miles Street between Sturt Street and Moore Street,-37.8282054,144.9656069,2024-05-20,"-37.8282054, 144.9656069"
21647,53523,Elizabeth Street between La Trobe Street and Little La Trobe Street,-37.8098644,144.9610564,2024-08-02,"-37.8098644, 144.9610564"
20189,56723,King Street between Flinders Lane and Collins Street,-37.8191576,144.9568879,2023-12-08,"-37.8191576, 144.9568879"
20195,57315,King Street between Little Lonsdale Street and La Trobe Street,-37.8129191,144.9542667,2023-12-08,"-37.8129191, 144.9542667"
20170,53915,Queen Street between Flinders Street and Flinders Lane,-37.818322,144.9623622,2023-11-21,"-37.818322, 144.9623622"
20806,30436,Pelham Street between Cardigan Street and Swanston Street,-37.8025571,144.9642807,2024-08-14,"-37.8025571, 144.9642807"
21603,69318,Victoria Street between Drummond Street and Lygon Street,-37.806922,144.9663686,2024-04-04,"-37.806922, 144.9663686"
21521,,Wills Street between La Trobe Street and A'Beckett Street,-37.8109313,144.9573964,2023-12-08,"-37.8109313, 144.9573964"
20061,64837,Little Bourke Street between William Street and King Street,-37.8149226,144.9570332,2024-01-17,"-37.8149226, 144.9570332"
20394,53815,Bond Street between Flinders Street and Flinders Lane,-37.8181729,144.9628082,2023-10-31,"-37.8181729, 144.9628082"
21514,23853,Jeffcott Street between Spencer Street and King Street,-37.8117581,144.9523401,2024-05-06,"-37.8117581, 144.9523401"
21514,23863,Jeffcott Street between Spencer Street and King Street,-37.8119373,144.9517058,2024-05-06,"-37.8119373, 144.9517058"
21556,29366,Pelham Street between Rathdowne Street and Drummond Street,-37.8030967,144.9683619,2024-08-30,"-37.8030967, 144.9683619"
20873,,Pelham Street between Bouverie Street and Leicester Street,-37.8023779,144.961827,2023-10-31,"-37.8023779, 144.961827"
20992,9614,Errol Street between Victoria Street and Queensberry Street,-37.8040274,144.9493598,2023-10-31,"-37.8040274, 144.9493598"
20530,36736,Lygon Street between Argyle Place North and Grattan Street,-37.8011932,144.9669478,2024-08-14,"-37.8011932, 144.9669478"
21384,11238,William Street between Rosslyn Street and Victoria Street,-37.8064243,144.9538584,2023-10-31,"-37.8064243, 144.9538584"
21384,11267,William Street between Rosslyn Street and Victoria Street,-37.8062237,144.9540188,2023-10-31,"-37.8062237, 144.9540188"
21387,,Rosslyn Street between William Street and Howard Street,-37.8071275,144.9535893,2023-10-31,"-37.8071275, 144.9535893"
21375,,King Street between Stanley Street and Roden Street,-37.8068073,144.9505457,2023-10-31,"-37.8068073, 144.9505457"
21429,,Stanley Street between King Street and Spencer Street,-37.8076071,144.9500944,2023-10-31,"-37.8076071, 144.9500944"
21503,,Adderley Street between Jeffcott Street and Batman Street,-37.8123206,144.9489104,2023-10-31,"-37.8123206, 144.9489104"
20462,,Bouverie Street between Victoria Street and Queensberry Street,-37.8056332,144.9615698,2024-08-23,"-37.8056332, 144.9615698"
21180,,Harcourt Street between Courtney Street and Flemington Road,-37.7986921,144.9518226,2023-10-31,"-37.7986921, 144.9518226"
21251,,Flemington Road between Brougham Street and Curran Street,-37.7926325,144.9465899,2023-10-31,"-37.7926325, 144.9465899"
21411,68853,Dudley Street between Milton Street and King Street,-37.8090076,144.9534145,2024-04-04,"-37.8090076, 144.9534145"
20677,,Barkly Street between Canning Street and Rathdowne Street,-37.800494,144.9706064,2023-10-31,"-37.800494, 144.9706064"
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7928167,144.9714266,2023-10-31,"-37.7928167, 144.9714266"
20677,,Barkly Street between Canning Street and Rathdowne Street,-37.7999879,144.9713315,2023-10-31,"-37.7999879, 144.9713315"
20502,,Keppel Street between Cardigan Street and Swanston Street,-37.7950596,144.9661321,2024-08-08,"-37.7950596, 144.9661321"
20616,,Faraday Street between Nicholson Street and Canning Street,-37.7994901,144.9740765,2024-08-08,"-37.7994901, 144.9740765"
20519,,Cardigan Street between Keppel Street and Lytton Street,-37.7942583,144.9666633,2024-08-08,"-37.7942583, 144.9666633"
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7942112,144.9709532,2023-10-31,"-37.7942112, 144.9709532"
20673,,Faraday Street between Canning Street and Rathdowne Street,-37.7990169,144.9714361,2024-08-08,"-37.7990169, 144.9714361"
20502,,Keppel Street between Cardigan Street and Swanston Street,-37.7951106,144.9659105,2024-08-08,"-37.7951106, 144.9659105"
20677,,Barkly Street between Canning Street and Rathdowne Street,-37.8003808,144.970459,2023-10-31,"-37.8003808, 144.970459"
20651,,Pitt Street between Canning Street and Rathdowne Street,-37.7955951,144.9710973,2024-08-08,"-37.7955951, 144.9710973"
20502,,Keppel Street between Cardigan Street and Swanston Street,-37.7952466,144.9660264,2024-08-08,"-37.7952466, 144.9660264"
20813,,Faraday Street between Lygon Street and Cardigan Street,-37.7986066,144.966787,2024-11-15,"-37.7986066, 144.966787"
20518,,Cardigan Street between Elgin Street and Keppel Street,-37.7962452,144.9660847,2024-08-08,"-37.7962452, 144.9660847"
20619,,Kay Street between Station Street and Canning Street,-37.7952639,144.9738841,2023-10-31,"-37.7952639, 144.9738841"
20673,,Faraday Street between Canning Street and Rathdowne Street,-37.7991047,144.9722404,2024-08-08,"-37.7991047, 144.9722404"
20518,,Cardigan Street between Elgin Street and Keppel Street,-37.7961227,144.9663413,2024-08-08,"-37.7961227, 144.9663413"
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7943878,144.9709225,2023-10-31,"-37.7943878, 144.9709225"
20710,,Faraday Street between Rathdowne Street and Drummond Street,-37.799032,144.9698565,2024-09-13,"-37.799032, 144.9698565"
20127,61138,Flinders Lane between Swanston Street and Elizabeth Street,-37.8167643,144.9660155,2024-04-08,"-37.8167643, 144.9660155"
20565,,Rathdowne Street between Elgin Street and Palmerston Street,-37.7967685,144.9707475,2024-05-15,"-37.7967685, 144.9707475"
20548,,Drummond Street between Grattan Street and Faraday Street,-37.8004581,144.9686066,2024-09-20,"-37.8004581, 144.9686066"
20563,,Rathdowne Street between Faraday Street and Elgin Street,-37.7983165,144.9702497,2024-09-30,"-37.7983165, 144.9702497"
20612,,Nicholson Street between Murchison Street and Faraday Street,-37.7997881,144.9744508,2024-08-08,"-37.7997881, 144.9744508"
20519,,Cardigan Street between Keppel Street and Lytton Street,-37.7948687,144.9665588,2024-08-08,"-37.7948687, 144.9665588"
20677,,Barkly Street between Canning Street and Rathdowne Street,-37.799971,144.9715371,2023-10-31,"-37.799971, 144.9715371"
20503,,Intersection of Cardigan Street and Keppel Street,-37.7955702,144.9662016,2024-08-08,"-37.7955702, 144.9662016"
21330,,Anderson Street between Miller Street and Victoria Street,-37.804715,144.9420254,2024-08-08,"-37.804715, 144.9420254"
21025,,Little Dryburgh Street South from Lothian Street,-37.8030614,144.9439749,2024-08-08,"-37.8030614, 144.9439749"
20516,,Cardigan Street between Faraday Street and Elgin Street,-37.7981396,144.9657569,2024-08-30,"-37.7981396, 144.9657569"
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7942055,144.9711865,2023-10-31,"-37.7942055, 144.9711865"
20519,,Cardigan Street between Keppel Street and Lytton Street,-37.7940525,144.9665743,2024-08-08,"-37.7940525, 144.9665743"
20619,,Kay Street between Station Street and Canning Street,-37.7952672,144.9739156,2023-10-31,"-37.7952672, 144.9739156"
20596,,Barkly Street between Nicholson Street and Canning Street,-37.7982635,144.9742158,2023-10-31,"-37.7982635, 144.9742158"
20569,,Rathdowne Street between Pitt Street and Kay Street,-37.795274,144.9710024,2023-10-31,"-37.795274, 144.9710024"
20516,,Cardigan Street between Faraday Street and Elgin Street,-37.798273,144.9659732,2024-08-30,"-37.798273, 144.9659732"
22126,,Lorimer Street between Westgate Freeway and Hartley Street,-37.824956,144.9441168,2023-10-31,"-37.824956, 144.9441168"
23254,,Docklands Drive between Waterfront Way and Pearl River Road,-37.8145994,144.9386495,2023-10-31,"-37.8145994, 144.9386495"
20621,,Kay Street between Nicholson Street and Station Street,-37.7954481,144.9748442,2023-10-31,"-37.7954481, 144.9748442"
20569,,Rathdowne Street between Pitt Street and Kay Street,-37.7952172,144.9710114,2023-10-31,"-37.7952172, 144.9710114"
20651,,Pitt Street between Canning Street and Rathdowne Street,-37.7956027,144.9711763,2024-08-08,"-37.7956027, 144.9711763"
20565,,Rathdowne Street between Elgin Street and Palmerston Street,-37.796574,144.9705506,2024-05-15,"-37.796574, 144.9705506"
20642,,Princes Street between Drummond Street and Lygon Street,-37.792445,144.9693907,2024-08-08,"-37.792445, 144.9693907"
20634,,Princes Street between Canning Street and Rathdowne Street,-37.7928526,144.9731304,2024-08-08,"-37.7928526, 144.9731304"
22398,,Park Street between Oak Street and West Coburg Tramway,-37.776605,144.9476108,2024-08-08,"-37.776605, 144.9476108"
22263,,Domain Street between Bromby Street and Domain Road,-37.8344391,144.9788276,2024-08-08,"-37.8344391, 144.9788276"
22665,,Hawke Street between Ireland Street and Adderley Street,-37.8082135,144.9455954,2023-10-31,"-37.8082135, 144.9455954"
21949,,Simpson Street between Wellington Parade and George Street,-37.8164345,144.9879635,2024-08-08,"-37.8164345, 144.9879635"
21931,,George Street between Powlett Street and Clarendon Street,-37.8150865,144.9836421,2024-08-08,"-37.8150865, 144.9836421"
21015,,Queensberry Street between Curzon Street and Abbotsford Street,-37.8025485,144.9460373,2024-08-08,"-37.8025485, 144.9460373"
22148,,Turner Street between Salmon Street and Douglas Street,-37.8238202,144.9231982,2024-08-08,"-37.8238202, 144.9231982"
21380,,Stanley Street between Chetwynd Street and King Street,-37.8067418,144.9515216,2023-10-31,"-37.8067418, 144.9515216"
21741,,Childers Street between Ormond Street and Kensington Road,-37.7988251,144.9223783,2024-08-08,"-37.7988251, 144.9223783"
